Unnamed: 0,fullDataset.ID,fullDataset.Distrito,fullDataset.Precio_m2,fullDataset.Precio,fullDataset.Tipo,fullDataset.Habitaciones,fullDataset.Aseos,fullDataset.Superficie,fullDataset.Planta,fullDataset.Parking,fullDataset.COLEGIO.DE.EDUCACIÓN.INFANTIL.Y.PRIMARIA
7236,20,Puente de Vallecas,1887,125000,Piso,2.0,1.0,80.0,3.0,1,25
7237,20,Puente de Vallecas,1887,330000,Casa o chalet,4.0,2.0,136.0,,0,25
7238,20,Puente de Vallecas,1887,120000,Piso,3.0,1.0,66.0,3.0,0,25
7239,20,Puente de Vallecas,1887,155000,Piso,,1.0,43.0,,0,25
7240,20,Puente de Vallecas,1887,73000,Piso,1.0,1.0,41.0,,0,25
7241,20,Puente de Vallecas,1887,240000,Ático,2.0,1.0,35.0,6.0,0,25
7242,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7243,20,Puente de Vallecas,1887,93000,Piso,3.0,1.0,65.0,,0,25
7244,20,Puente de Vallecas,1887,1750000,Piso,,3.0,172.0,1.0,0,25
7245,20,Puente de Vallecas,1887,99900,Piso,2.0,1.0,56.0,1.0,0,25
7246,20,Puente de Vallecas,1887,429000,Ático,3.0,2.0,83.0,6.0,0,25
7247,20,Puente de Vallecas,1887,495000,Piso,3.0,1.0,85.0,1.0,0,25
7248,20,Puente de Vallecas,1887,141000,Piso,3.0,1.0,60.0,4.0,0,25
7249,20,Puente de Vallecas,1887,103400,Piso,2.0,1.0,51.0,1.0,0,25
7250,20,Puente de Vallecas,1887,857000,Piso,3.0,3.0,177.0,1.0,1,25
7251,20,Puente de Vallecas,1887,112700,Piso,3.0,1.0,63.0,,0,25
7252,20,Puente de Vallecas,1887,73000,Piso,1.0,1.0,38.0,1.0,0,25
7253,20,Puente de Vallecas,1887,262500,Ático,4.0,2.0,135.0,3.0,0,25
7254,20,Puente de Vallecas,1887,346000,Piso,2.0,1.0,90.0,,1,25
7255,20,Puente de Vallecas,1887,208000,Piso,2.0,2.0,94.0,3.0,1,25
7256,20,Puente de Vallecas,1887,134900,Piso,2.0,1.0,65.0,1.0,0,25
7257,20,Puente de Vallecas,1887,132500,Piso,3.0,1.0,61.0,,0,25
7258,20,Puente de Vallecas,1887,125000,Piso,3.0,1.0,70.0,3.0,0,25
7259,20,Puente de Vallecas,1887,225000,Piso,3.0,3.0,156.0,,0,25
7260,20,Puente de Vallecas,1887,66000,Piso,1.0,1.0,25.0,,0,25
7261,20,Puente de Vallecas,1887,165000,Dúplex,3.0,1.0,80.0,2.0,0,25
7262,20,Puente de Vallecas,1887,1500000,Piso,4.0,3.0,215.0,5.0,1,25
7263,20,Puente de Vallecas,1887,199000,Piso,2.0,1.0,95.0,3.0,1,25
7264,20,Puente de Vallecas,1887,170000,Apartamento,1.0,1.0,30.0,2.0,0,25
7265,20,Puente de Vallecas,1887,82700,Piso,2.0,1.0,57.0,,0,25
7266,20,Puente de Vallecas,1887,145000,Piso,2.0,1.0,64.0,2.0,0,25
7267,20,Puente de Vallecas,1887,304000,Ático,3.0,2.0,128.0,8.0,1,25
7268,20,Puente de Vallecas,1887,112500,Piso,2.0,1.0,42.0,2.0,0,25
7269,20,Puente de Vallecas,1887,75000,Piso,2.0,1.0,65.0,,0,25
7270,20,Puente de Vallecas,1887,299900,Piso,1.0,1.0,70.0,,0,25
7271,20,Puente de Vallecas,1887,650000,Casa o chalet,4.0,4.0,326.0,,1,25
7272,20,Puente de Vallecas,1887,74000,Estudio,1.0,1.0,26.0,,0,25
7273,20,Puente de Vallecas,1887,550000,Piso,4.0,2.0,110.0,5.0,0,25
7274,20,Puente de Vallecas,1887,513600,Apartamento,1.0,2.0,67.0,1.0,0,25
7275,20,Puente de Vallecas,1887,113000,Piso,3.0,1.0,61.0,5.0,0,25
7276,20,Puente de Vallecas,1887,395000,Piso,3.0,2.0,100.0,,1,25
7277,20,Puente de Vallecas,1887,208000,Piso,2.0,2.0,94.0,3.0,1,25
7278,20,Puente de Vallecas,1887,86800,Apartamento,2.0,1.0,53.0,,0,25
7279,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7280,20,Puente de Vallecas,1887,198000,Piso,3.0,2.0,109.0,10.0,1,25
7281,20,Puente de Vallecas,1887,515920,Piso,4.0,2.0,149.0,,0,25
7282,20,Puente de Vallecas,1887,154000,Piso,3.0,2.0,90.0,,0,25
7283,20,Puente de Vallecas,1887,875000,Piso,,1.0,196.0,1.0,0,25
7284,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7285,20,Puente de Vallecas,1887,125000,Piso,2.0,1.0,50.0,1.0,0,25
7286,20,Puente de Vallecas,1887,129000,Piso,3.0,1.0,70.0,3.0,0,25
7287,20,Puente de Vallecas,1887,105000,Estudio,1.0,1.0,31.0,,1,25
7288,20,Puente de Vallecas,1887,99900,Piso,2.0,1.0,56.0,1.0,0,25
7289,20,Puente de Vallecas,1887,93000,Piso,2.0,1.0,50.0,,0,25
7290,20,Puente de Vallecas,1887,101500,Piso,2.0,1.0,66.0,3.0,0,25
7291,20,Puente de Vallecas,1887,105000,Piso,2.0,1.0,53.0,1.0,0,25
7292,20,Puente de Vallecas,1887,297500,Piso,4.0,2.0,110.0,,0,25
7293,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7294,20,Puente de Vallecas,1887,539950,Apartamento,3.0,2.0,133.0,,1,25
7295,20,Puente de Vallecas,1887,134000,Piso,3.0,1.0,105.0,1.0,0,25
7296,20,Puente de Vallecas,1887,210000,Piso,3.0,1.0,88.0,,0,25
7297,20,Puente de Vallecas,1887,950000,Piso,4.0,3.0,180.0,,1,25
7298,20,Puente de Vallecas,1887,170000,Piso,2.0,1.0,70.0,,1,25
7299,20,Puente de Vallecas,1887,76000,Piso,2.0,1.0,48.0,2.0,0,25
7300,20,Puente de Vallecas,1887,128500,Piso,3.0,1.0,68.0,3.0,0,25
7301,20,Puente de Vallecas,1887,1150000,Piso,2.0,3.0,116.0,6.0,0,25
7302,20,Puente de Vallecas,1887,85000,Piso,2.0,1.0,62.0,1.0,0,25
7303,20,Puente de Vallecas,1887,262500,Ático,4.0,2.0,135.0,3.0,0,25
7304,20,Puente de Vallecas,1887,67000,Piso,1.0,1.0,23.0,,0,25
7305,20,Puente de Vallecas,1887,1800000,Piso,4.0,4.0,228.0,4.0,0,25
7306,20,Puente de Vallecas,1887,130051,Piso,3.0,1.0,52.0,4.0,0,25
7307,20,Puente de Vallecas,1887,107000,Estudio,,1.0,49.0,,0,25
7308,20,Puente de Vallecas,1887,97500,Piso,3.0,1.0,56.0,1.0,0,25
7309,20,Puente de Vallecas,1887,181000,Piso,3.0,2.0,96.0,2.0,1,25
7310,20,Puente de Vallecas,1887,160000,Piso,3.0,1.0,88.0,9.0,0,25
7311,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7312,20,Puente de Vallecas,1887,185000,Piso,3.0,2.0,93.0,,0,25
7313,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7314,20,Puente de Vallecas,1887,262500,Ático,4.0,2.0,135.0,3.0,0,25
7315,20,Puente de Vallecas,1887,498000,Piso,3.0,2.0,165.0,,0,25
7316,20,Puente de Vallecas,1887,180000,Piso,1.0,1.0,35.0,3.0,1,25
7317,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7318,20,Puente de Vallecas,1887,93143,Piso,3.0,1.0,69.0,,0,25
7319,20,Puente de Vallecas,1887,250000,Ático,3.0,2.0,106.0,4.0,0,25
7320,20,Puente de Vallecas,1887,109500,Piso,3.0,1.0,55.0,2.0,0,25
7321,20,Puente de Vallecas,1887,435000,Piso,2.0,1.0,81.0,,0,25
7322,20,Puente de Vallecas,1887,143000,Piso,3.0,1.0,62.0,,0,25
7323,20,Puente de Vallecas,1887,97500,Piso,1.0,1.0,42.0,,0,25
7324,20,Puente de Vallecas,1887,262500,Ático,4.0,2.0,135.0,3.0,0,25
7325,20,Puente de Vallecas,1887,180000,Piso,3.0,1.0,100.0,2.0,0,25
7326,20,Puente de Vallecas,1887,208000,Piso,2.0,2.0,94.0,3.0,1,25
7327,20,Puente de Vallecas,1887,139000,Piso,3.0,1.0,70.0,2.0,0,25
7328,20,Puente de Vallecas,1887,145000,Piso,3.0,1.0,77.0,3.0,0,25
7329,20,Puente de Vallecas,1887,99000,Piso,2.0,1.0,57.0,1.0,0,25
7330,20,Puente de Vallecas,1887,195000,Piso,4.0,1.0,97.0,1.0,0,25
7331,20,Puente de Vallecas,1887,99900,Piso,2.0,1.0,56.0,1.0,0,25
7332,20,Puente de Vallecas,1887,126000,Casa o chalet,3.0,1.0,90.0,,0,25
7333,20,Puente de Vallecas,1887,99900,Piso,2.0,1.0,56.0,1.0,0,25
7334,20,Puente de Vallecas,1887,118000,Piso,3.0,1.0,65.0,,0,25
7335,20,Puente de Vallecas,1887,320000,Piso,3.0,2.0,96.0,2.0,0,25
7336,20,Puente de Vallecas,1887,76000,Piso,2.0,1.0,37.0,,0,25
7337,20,Puente de Vallecas,1887,103400,Piso,2.0,1.0,51.0,1.0,0,25
7338,20,Puente de Vallecas,1887,135000,Piso,1.0,1.0,68.0,1.0,0,25
7339,20,Puente de Vallecas,1887,76000,Piso,2.0,1.0,48.0,2.0,0,25
7340,20,Puente de Vallecas,1887,125000,Piso,3.0,2.0,90.0,9.0,0,25
7341,20,Puente de Vallecas,1887,99900,Piso,2.0,1.0,56.0,1.0,0,25
7342,20,Puente de Vallecas,1887,262500,Ático,4.0,2.0,135.0,3.0,0,25
7343,20,Puente de Vallecas,1887,240000,Ático,2.0,1.0,35.0,6.0,0,25
7344,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7345,20,Puente de Vallecas,1887,103400,Piso,2.0,1.0,51.0,1.0,0,25
7346,20,Puente de Vallecas,1887,30300,Casa o chalet,3.0,1.0,24.0,,0,25
7347,20,Puente de Vallecas,1887,165000,Piso,1.0,1.0,33.0,2.0,0,25
7348,20,Puente de Vallecas,1887,244000,Piso,3.0,2.0,120.0,5.0,1,25
7349,20,Puente de Vallecas,1887,156000,Piso,3.0,1.0,95.0,2.0,1,25
7350,20,Puente de Vallecas,1887,208000,Piso,2.0,2.0,94.0,3.0,1,25
7351,20,Puente de Vallecas,1887,350000,Dúplex,3.0,2.0,100.0,3.0,0,25
7352,20,Puente de Vallecas,1887,1050000,Piso,5.0,2.0,210.0,3.0,1,25
7353,20,Puente de Vallecas,1887,1050000,Piso,4.0,4.0,245.0,5.0,1,25
7354,20,Puente de Vallecas,1887,159000,Piso,3.0,1.0,82.0,2.0,0,25
7355,20,Puente de Vallecas,1887,151000,Piso,2.0,1.0,60.0,4.0,0,25
7356,20,Puente de Vallecas,1887,118000,Piso,1.0,1.0,55.0,3.0,0,25
7357,20,Puente de Vallecas,1887,249000,Piso,3.0,1.0,83.0,3.0,0,25
7358,20,Puente de Vallecas,1887,67000,Piso,1.0,1.0,28.0,,0,25
7359,20,Puente de Vallecas,1887,550000,Ático,2.0,1.0,120.0,3.0,1,25
7360,20,Puente de Vallecas,1887,110000,Piso,3.0,1.0,68.0,,0,25
7361,20,Puente de Vallecas,1887,208000,Piso,2.0,2.0,94.0,3.0,1,25
7362,20,Puente de Vallecas,1887,598000,Piso,3.0,2.0,127.0,1.0,1,25
7363,20,Puente de Vallecas,1887,880000,Casa adosada,5.0,4.0,304.0,,1,25
7364,20,Puente de Vallecas,1887,520000,Piso,3.0,1.0,91.0,2.0,0,25
7365,20,Puente de Vallecas,1887,208000,Piso,2.0,2.0,94.0,3.0,1,25
7366,20,Puente de Vallecas,1887,316500,Ático,2.0,1.0,90.0,,1,25
7367,20,Puente de Vallecas,1887,435000,Piso,2.0,2.0,47.0,1.0,0,25
7368,20,Puente de Vallecas,1887,174000,Piso,3.0,1.0,100.0,1.0,0,25
7369,20,Puente de Vallecas,1887,114800,Piso,3.0,1.0,67.0,2.0,0,25
7370,20,Puente de Vallecas,1887,219000,Piso,2.0,1.0,44.0,,0,25
7371,20,Puente de Vallecas,1887,840000,Piso,5.0,3.0,178.0,1.0,0,25
7372,20,Puente de Vallecas,1887,88000,Piso,2.0,1.0,55.0,,0,25
7373,20,Puente de Vallecas,1887,183000,Apartamento,1.0,1.0,29.0,2.0,0,25
7374,20,Puente de Vallecas,1887,160000,Casa adosada,3.0,1.0,70.0,,0,25
7375,20,Puente de Vallecas,1887,95000,Piso,2.0,1.0,51.0,4.0,0,25
7376,20,Puente de Vallecas,1887,1500000,Dúplex,2.0,3.0,194.0,1.0,1,25
7377,20,Puente de Vallecas,1887,117000,Piso,3.0,1.0,78.0,3.0,0,25
7378,20,Puente de Vallecas,1887,69900,Piso,1.0,1.0,28.0,,0,25
7379,20,Puente de Vallecas,1887,103000,Piso,2.0,1.0,58.0,1.0,0,25
7380,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7381,20,Puente de Vallecas,1887,208000,Piso,2.0,2.0,94.0,3.0,1,25
7382,20,Puente de Vallecas,1887,103400,Piso,2.0,1.0,51.0,1.0,0,25
7383,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7384,20,Puente de Vallecas,1887,548000,Piso,3.0,2.0,136.0,6.0,0,25
7385,20,Puente de Vallecas,1887,159000,Piso,3.0,2.0,112.0,,0,25
7386,20,Puente de Vallecas,1887,570000,Piso,4.0,2.0,129.0,,0,25
7387,20,Puente de Vallecas,1887,274959,Piso,3.0,2.0,100.0,1.0,1,25
7388,20,Puente de Vallecas,1887,574000,Piso,3.0,2.0,138.0,1.0,0,25
7389,20,Puente de Vallecas,1887,682000,Piso,4.0,2.0,196.0,,0,25
7390,20,Puente de Vallecas,1887,186000,Piso,3.0,1.0,77.0,2.0,0,25
7391,20,Puente de Vallecas,1887,240000,Ático,2.0,1.0,35.0,6.0,0,25
7392,20,Puente de Vallecas,1887,99900,Piso,2.0,1.0,56.0,1.0,0,25
7393,20,Puente de Vallecas,1887,185500,Piso,3.0,1.0,82.0,,0,25
7394,20,Puente de Vallecas,1887,269000,Piso,4.0,2.0,125.0,1.0,0,25
7395,20,Puente de Vallecas,1887,112900,Piso,3.0,1.0,50.0,3.0,0,25
7396,20,Puente de Vallecas,1887,110000,Piso,1.0,1.0,41.0,,0,25
7397,20,Puente de Vallecas,1887,140000,Piso,1.0,1.0,55.0,3.0,0,25
7398,20,Puente de Vallecas,1887,139900,Dúplex,1.0,1.0,62.0,2.0,1,25
7399,20,Puente de Vallecas,1887,85000,Estudio,1.0,1.0,35.0,1.0,0,25
7400,20,Puente de Vallecas,1887,829000,Ático,4.0,3.0,174.0,,1,25
7401,20,Puente de Vallecas,1887,169000,Piso,1.0,1.0,62.0,,1,25
7402,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7403,20,Puente de Vallecas,1887,2386700,Casa o chalet,7.0,6.0,1245.0,,1,25
7404,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7405,20,Puente de Vallecas,1887,315000,Piso,,,94.0,,0,25
7406,20,Puente de Vallecas,1887,110000,Piso,3.0,1.0,72.0,2.0,0,25
7407,20,Puente de Vallecas,1887,265000,Piso,3.0,1.0,77.0,8.0,0,25
7408,20,Puente de Vallecas,1887,575000,Dúplex,2.0,2.0,129.0,,1,25
7409,20,Puente de Vallecas,1887,98000,Piso,3.0,1.0,50.0,1.0,0,25
7410,20,Puente de Vallecas,1887,180000,Piso,2.0,1.0,45.0,,0,25
7411,20,Puente de Vallecas,1887,235000,Piso,1.0,1.0,52.0,,1,25
7412,20,Puente de Vallecas,1887,178000,Piso,3.0,1.0,76.0,3.0,0,25
7413,20,Puente de Vallecas,1887,131000,Piso,2.0,1.0,59.0,,0,25
7414,20,Puente de Vallecas,1887,163000,Piso,3.0,1.0,75.0,2.0,0,25
7415,20,Puente de Vallecas,1887,115160,Piso,3.0,1.0,47.0,3.0,0,25
7416,20,Puente de Vallecas,1887,499000,Piso,4.0,2.0,117.0,1.0,0,25
7417,20,Puente de Vallecas,1887,220000,Piso,2.0,1.0,72.0,3.0,0,25
7418,20,Puente de Vallecas,1887,119500,Piso,1.0,1.0,62.0,1.0,0,25
7419,20,Puente de Vallecas,1887,103400,Piso,2.0,1.0,51.0,1.0,0,25
7420,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7421,20,Puente de Vallecas,1887,135000,Piso,3.0,1.0,86.0,,0,25
7422,20,Puente de Vallecas,1887,2530200,Casa o chalet,1.0,1.0,642.0,,0,25
7423,20,Puente de Vallecas,1887,262500,Ático,4.0,2.0,135.0,3.0,0,25
7424,20,Puente de Vallecas,1887,595000,Dúplex,1.0,2.0,500.0,,0,25
7425,20,Puente de Vallecas,1887,230000,Piso,,1.0,50.0,5.0,0,25
7426,20,Puente de Vallecas,1887,600000,Piso,2.0,1.0,106.0,2.0,0,25
7427,20,Puente de Vallecas,1887,107500,Piso,2.0,1.0,50.0,1.0,0,25
7428,20,Puente de Vallecas,1887,380000,Piso,2.0,1.0,77.0,1.0,0,25
7429,20,Puente de Vallecas,1887,377000,Piso,3.0,2.0,145.0,,0,25
7430,20,Puente de Vallecas,1887,3200000,Piso,6.0,5.0,372.0,6.0,1,25
7431,20,Puente de Vallecas,1887,125000,Piso,2.0,1.0,70.0,1.0,0,25
7432,20,Puente de Vallecas,1887,99900,Piso,2.0,1.0,56.0,1.0,0,25
7433,20,Puente de Vallecas,1887,137000,Piso,2.0,1.0,65.0,,0,25
7434,20,Puente de Vallecas,1887,65000,Piso,1.0,1.0,58.0,,0,25
7435,20,Puente de Vallecas,1887,99000,Piso,3.0,1.0,54.0,4.0,0,25
7436,20,Puente de Vallecas,1887,118000,Piso,2.0,1.0,65.0,1.0,0,25
7437,20,Puente de Vallecas,1887,139000,Piso,1.0,1.0,45.0,3.0,0,25
7438,20,Puente de Vallecas,1887,115000,Piso,2.0,1.0,58.0,1.0,0,25
7439,20,Puente de Vallecas,1887,315000,Ático,2.0,1.0,57.0,6.0,0,25
7440,20,Puente de Vallecas,1887,309000,Piso,2.0,1.0,67.0,,0,25
7441,20,Puente de Vallecas,1887,97500,Piso,3.0,1.0,55.0,,0,25
7442,20,Puente de Vallecas,1887,98000,Piso,1.0,1.0,45.0,1.0,0,25
7443,20,Puente de Vallecas,1887,159000,Piso,1.0,1.0,30.0,,0,25
7444,20,Puente de Vallecas,1887,494900,Piso,5.0,4.0,215.0,,1,25
7445,20,Puente de Vallecas,1887,262500,Ático,4.0,2.0,135.0,3.0,0,25
7446,20,Puente de Vallecas,1887,71000,Estudio,1.0,1.0,30.0,,0,25
7447,20,Puente de Vallecas,1887,99900,Piso,2.0,1.0,56.0,1.0,0,25
7448,20,Puente de Vallecas,1887,103400,Piso,3.0,1.0,51.0,1.0,0,25
7449,20,Puente de Vallecas,1887,262500,Ático,4.0,2.0,135.0,3.0,0,25
7450,20,Puente de Vallecas,1887,250000,Piso,2.0,1.0,45.0,1.0,0,25
7451,20,Puente de Vallecas,1887,99900,Piso,2.0,1.0,56.0,1.0,0,25
7452,20,Puente de Vallecas,1887,134900,Piso,2.0,1.0,54.0,2.0,0,25
7453,20,Puente de Vallecas,1887,928000,Piso,1.0,1.0,155.0,,0,25
7454,20,Puente de Vallecas,1887,139000,Piso,2.0,1.0,66.0,3.0,0,25
7455,20,Puente de Vallecas,1887,2210000,Piso,3.0,4.0,250.0,3.0,1,25
7456,20,Puente de Vallecas,1887,77000,Piso,2.0,1.0,52.0,,0,25
7457,20,Puente de Vallecas,1887,114990,Piso,2.0,1.0,65.0,2.0,0,25
7458,20,Puente de Vallecas,1887,650000,Piso,4.0,3.0,141.0,3.0,0,25
7459,20,Puente de Vallecas,1887,129000,Piso,2.0,1.0,58.0,,0,25
7460,20,Puente de Vallecas,1887,149000,Piso,2.0,1.0,65.0,,0,25
7461,20,Puente de Vallecas,1887,1900000,Piso,6.0,4.0,456.0,2.0,1,25
7462,20,Puente de Vallecas,1887,730000,Piso,4.0,2.0,119.0,1.0,1,25
7463,20,Puente de Vallecas,1887,129000,Piso,2.0,1.0,62.0,1.0,0,25
7464,20,Puente de Vallecas,1887,277200,Piso,2.0,2.0,102.0,2.0,0,25
7465,20,Puente de Vallecas,1887,315000,Ático,2.0,1.0,57.0,6.0,0,25
7466,20,Puente de Vallecas,1887,650000,Piso,4.0,3.0,169.0,2.0,1,25
7467,20,Puente de Vallecas,1887,175000,Piso,3.0,2.0,78.0,,0,25
7468,20,Puente de Vallecas,1887,215000,Piso,2.0,2.0,76.0,5.0,1,25
7469,20,Puente de Vallecas,1887,245000,Piso,2.0,1.0,87.0,5.0,1,25
7470,20,Puente de Vallecas,1887,320000,Piso,4.0,2.0,116.0,4.0,1,25
7471,20,Puente de Vallecas,1887,240000,Ático,2.0,1.0,35.0,6.0,0,25
7472,20,Puente de Vallecas,1887,195000,Piso,2.0,1.0,57.0,,0,25
7473,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7474,20,Puente de Vallecas,1887,109200,Piso,2.0,1.0,50.0,,0,25
7475,20,Puente de Vallecas,1887,265000,Piso,3.0,1.0,70.0,4.0,0,25
7476,20,Puente de Vallecas,1887,135000,Piso,1.0,1.0,30.0,,0,25
7477,20,Puente de Vallecas,1887,117000,Piso,2.0,1.0,53.0,2.0,0,25
7478,20,Puente de Vallecas,1887,255000,Piso,1.0,1.0,53.0,1.0,1,25
7479,20,Puente de Vallecas,1887,319000,Piso,3.0,2.0,110.0,3.0,1,25
7480,20,Puente de Vallecas,1887,585000,Piso,3.0,2.0,144.0,,1,25
7481,20,Puente de Vallecas,1887,185000,Piso,3.0,1.0,85.0,,0,25
7482,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7483,20,Puente de Vallecas,1887,111380,Piso,2.0,1.0,50.0,3.0,0,25
7484,20,Puente de Vallecas,1887,211000,Piso,2.0,1.0,73.0,1.0,0,25
7485,20,Puente de Vallecas,1887,100000,Piso,3.0,1.0,70.0,,0,25
7486,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7487,20,Puente de Vallecas,1887,80000,Piso,2.0,1.0,60.0,,0,25
7488,20,Puente de Vallecas,1887,125000,Piso,2.0,1.0,70.0,1.0,0,25
7489,20,Puente de Vallecas,1887,109200,Piso,2.0,1.0,50.0,3.0,0,25
7490,20,Puente de Vallecas,1887,169830,Piso,3.0,1.0,83.0,2.0,0,25
7491,20,Puente de Vallecas,1887,232000,Piso,2.0,1.0,75.0,8.0,0,25
7492,20,Puente de Vallecas,1887,430000,Piso,2.0,2.0,112.0,1.0,1,25
7493,20,Puente de Vallecas,1887,1220700,Piso,6.0,2.0,211.0,1.0,0,25
7494,20,Puente de Vallecas,1887,260000,Piso,3.0,2.0,129.0,,0,25
7495,20,Puente de Vallecas,1887,210000,Piso,2.0,1.0,42.0,1.0,0,25
7496,20,Puente de Vallecas,1887,240000,Ático,2.0,1.0,35.0,6.0,0,25
7497,20,Puente de Vallecas,1887,116000,Piso,,,65.0,2.0,0,25
7498,20,Puente de Vallecas,1887,199000,Piso,3.0,1.0,86.0,6.0,0,25
7499,20,Puente de Vallecas,1887,262500,Ático,4.0,2.0,135.0,3.0,0,25
7500,20,Puente de Vallecas,1887,84000,Piso,3.0,1.0,53.0,,0,25
7501,20,Puente de Vallecas,1887,589000,Piso,5.0,2.0,144.0,6.0,0,25
7502,20,Puente de Vallecas,1887,320000,Piso,1.0,1.0,59.0,1.0,0,25
7503,20,Puente de Vallecas,1887,995000,Piso,5.0,3.0,197.0,6.0,0,25
7504,20,Puente de Vallecas,1887,125000,Piso,2.0,1.0,70.0,1.0,0,25
7505,20,Puente de Vallecas,1887,124900,Piso,3.0,1.0,72.0,2.0,0,25
7506,20,Puente de Vallecas,1887,238000,Piso,3.0,2.0,90.0,,0,25
7507,20,Puente de Vallecas,1887,799000,Piso,4.0,3.0,206.0,3.0,0,25
7508,20,Puente de Vallecas,1887,145000,Piso,3.0,1.0,62.0,1.0,0,25
7509,20,Puente de Vallecas,1887,83000,Estudio,,1.0,26.0,,0,25
7510,20,Puente de Vallecas,1887,94000,Piso,2.0,1.0,49.0,1.0,0,25
7511,20,Puente de Vallecas,1887,240000,Ático,2.0,1.0,35.0,6.0,0,25
7512,20,Puente de Vallecas,1887,135000,Piso,1.0,1.0,42.0,1.0,0,25
7513,20,Puente de Vallecas,1887,95000,Piso,2.0,1.0,63.0,5.0,0,25
7514,20,Puente de Vallecas,1887,570000,Piso,3.0,1.0,113.0,,0,25
7515,20,Puente de Vallecas,1887,3295000,Casa o chalet,6.0,7.0,982.0,,1,25
7516,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7517,20,Puente de Vallecas,1887,103400,Piso,2.0,1.0,51.0,1.0,0,25
7518,20,Puente de Vallecas,1887,1190000,Piso,3.0,3.0,194.0,1.0,1,25
7519,20,Puente de Vallecas,1887,99900,Piso,2.0,1.0,56.0,1.0,0,25
7520,20,Puente de Vallecas,1887,136500,Piso,3.0,1.0,66.0,,0,25
7521,20,Puente de Vallecas,1887,125900,Piso,3.0,1.0,68.0,3.0,0,25
7522,20,Puente de Vallecas,1887,208000,Piso,2.0,2.0,94.0,3.0,1,25
7523,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7524,20,Puente de Vallecas,1887,163600,Piso,3.0,2.0,60.0,5.0,0,25
7525,20,Puente de Vallecas,1887,479000,Piso,2.0,2.0,100.0,,0,25
7526,20,Puente de Vallecas,1887,125000,Piso,2.0,1.0,70.0,1.0,0,25
7527,20,Puente de Vallecas,1887,620000,Piso,4.0,2.0,155.0,7.0,1,25
7528,20,Puente de Vallecas,1887,249000,Piso,3.0,2.0,99.0,2.0,1,25
7529,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
7530,20,Puente de Vallecas,1887,159000,Estudio,,1.0,42.0,2.0,0,25
7531,20,Puente de Vallecas,1887,1790000,Casa o chalet,,,690.0,,0,25
7532,20,Puente de Vallecas,1887,135000,Piso,1.0,1.0,57.0,1.0,0,25
7533,20,Puente de Vallecas,1887,233380,Piso,1.0,1.0,98.0,,0,25
7534,20,Puente de Vallecas,1887,302000,Piso,2.0,1.0,63.0,,0,25
7535,20,Puente de Vallecas,1887,264900,Piso,2.0,1.0,87.0,2.0,0,25
7536,20,Puente de Vallecas,1887,140000,Piso,1.0,1.0,50.0,2.0,0,25
7537,20,Puente de Vallecas,1887,106000,Piso,2.0,1.0,47.0,,0,25
7538,20,Puente de Vallecas,1887,130000,Piso,2.0,1.0,53.0,2.0,0,25
7539,20,Puente de Vallecas,1887,133000,Piso,3.0,1.0,63.0,3.0,0,25
7540,20,Puente de Vallecas,1887,130000,Piso,2.0,1.0,55.0,1.0,0,25
7541,20,Puente de Vallecas,1887,208000,Piso,2.0,2.0,94.0,3.0,1,25
7542,20,Puente de Vallecas,1887,125000,Piso,2.0,1.0,70.0,1.0,0,25
7543,20,Puente de Vallecas,1887,240000,Ático,2.0,1.0,35.0,6.0,0,25
7544,20,Puente de Vallecas,1887,229000,Piso,3.0,1.0,68.0,,0,25
7545,20,Puente de Vallecas,1887,110000,Casa o chalet,3.0,1.0,65.0,,0,25
7546,20,Puente de Vallecas,1887,125000,Piso,2.0,1.0,70.0,1.0,0,25
7547,20,Puente de Vallecas,1887,299000,Piso,3.0,1.0,63.0,1.0,0,25
